"id","device_id","action","created_log_at","created_log_by","changed_fields","status","name","device_type","gateway_id","platform","version","area_id","location","mac_address","node_id","state_update_duration","online","settings","data","last_used_energy","used_energy","relay_id","expired_dim","expired_relay_state","amqp_modified_at"
402021,prd_a6ef2360-0745-457e-ab10-d016d4adf599,updated,2019-11-18 10:09:20,usr_00000000-0000-0000-0000-000000000000,"[""online""]",active,REPEATER_500,REPEATER,"74030b1220158e3b283e4af9",RF_868,"3.0.0_001",,POINT (0.0001 0.001),"00124b00168a9e00",500,0,0,"{""lane_id"":0,""hop_number"":0}","{""error"":0}",0,,,,,2019-11-18 10:06:50
402022,prd_ae12cd17-e1ca-4c4f-8560-11a5792bfc61,updated,2019-11-18 10:09:20,usr_00000000-0000-0000-0000-000000000000,"[""online""]",active,PHOTO_201,PHOTO,"74030b1220158e3b283e4af9",RF_868,"3.0.0_002",,POINT (0.0001 0.001),"00124b00168ad1b6",201,10,0,{},"{""error"":0,""photo"":75}",0,,,,,2019-11-18 10:07:08
402023,prd_edb03374-fccc-4236-80ce-bea02b1ceb77,updated,2019-11-18 10:09:20,usr_00000000-0000-0000-0000-000000000000,"[""online""]",active,LIGHT_20002,LIGHT,"74030b1220158e3b283e4af9",RF_868,"3.0.0_003",,POINT (0.0001 0.001),"00124b001c734b9a",20002,10,0,"{""light_type"":""bay_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":135,""min_power"":10,""max_power"":90,""time_dimmer"":2000,""group"":0}","{""error"":0,""script"":""static"",""dimmers"":[255,255,255,255],""sensors"":[{""port"":5,""is_open"":false,""sensor_type"":""""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,,,2019-11-18 10:07:04
402031,prd_72f856a8-f25d-4b2f-8ab6-571869efb3ba,updated,2019-11-18 10:13:16,,"[""online"",""data.dimmers"",""data.sensors""]",active,LIGHT_20001,LIGHT,c4ef9f42d092244e9bf88d18,RF_868,"3.0.0_003",are_dc1051b7-5a45-4477-b9e5-7ad68696bd20,POINT (0 0),"00124b001c7348c0",20001,10,1,"{""light_type"":""street_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":170,""max_power"":50,""min_power"":5,""time_dimmer"":2000,""group"":60}","{""dimmers"":[255,255,255,255],""script"":""static"",""sensors"":[{""port"":5,""is_open"":true,""sensor_type"":""HUMIDITY"",""error"":26,""humidity"":""47.449982"",""temperature"":""30.388992""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,,,2019-11-18 10:13:16
402032,prd_72f856a8-f25d-4b2f-8ab6-571869efb3ba,updated,2019-11-18 10:13:26,,"[""data.dimmers"",""data.sensors""]",active,LIGHT_20001,LIGHT,c4ef9f42d092244e9bf88d18,RF_868,"3.0.0_003",are_dc1051b7-5a45-4477-b9e5-7ad68696bd20,POINT (0 0),"00124b001c7348c0",20001,10,1,"{""light_type"":""street_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":170,""max_power"":50,""min_power"":5,""time_dimmer"":2000,""group"":60}","{""dimmers"":[255,255,255,255],""script"":""static"",""sensors"":[{""port"":5,""is_open"":true,""sensor_type"":""HUMIDITY"",""error"":26,""humidity"":""47.509979"",""temperature"":""30.388992""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,,,2019-11-18 10:13:26
402033,prd_72f856a8-f25d-4b2f-8ab6-571869efb3ba,updated,2019-11-18 10:13:40,,"[""data.dimmers"",""data.sensors""]",active,LIGHT_20001,LIGHT,c4ef9f42d092244e9bf88d18,RF_868,"3.0.0_003",are_dc1051b7-5a45-4477-b9e5-7ad68696bd20,POINT (0 0),"00124b001c7348c0",20001,10,1,"{""light_type"":""street_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":170,""max_power"":50,""min_power"":5,""time_dimmer"":2000,""group"":60}","{""dimmers"":[255,255,255,255],""script"":""static"",""sensors"":[{""port"":5,""is_open"":true,""sensor_type"":""HUMIDITY"",""error"":26,""humidity"":""47.609985"",""temperature"":""30.388992""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,,,2019-11-18 10:13:40
402034,prd_72f856a8-f25d-4b2f-8ab6-571869efb3ba,updated,2019-11-18 10:13:51,,"[""data.dimmers"",""data.sensors""]",active,LIGHT_20001,LIGHT,c4ef9f42d092244e9bf88d18,RF_868,"3.0.0_003",are_dc1051b7-5a45-4477-b9e5-7ad68696bd20,POINT (0 0),"00124b001c7348c0",20001,10,1,"{""light_type"":""street_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":170,""max_power"":50,""min_power"":5,""time_dimmer"":2000,""group"":60}","{""dimmers"":[255,255,255,255],""script"":""static"",""sensors"":[{""port"":5,""is_open"":true,""sensor_type"":""HUMIDITY"",""error"":26,""humidity"":""47.579987"",""temperature"":""30.379990""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,,,2019-11-18 10:13:51
402035,prd_72f856a8-f25d-4b2f-8ab6-571869efb3ba,updated,2019-11-18 10:14:03,,"[""data.dimmers"",""data.sensors""]",active,LIGHT_20001,LIGHT,c4ef9f42d092244e9bf88d18,RF_868,"3.0.0_003",are_dc1051b7-5a45-4477-b9e5-7ad68696bd20,POINT (0 0),"00124b001c7348c0",20001,10,1,"{""light_type"":""street_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":170,""max_power"":50,""min_power"":5,""time_dimmer"":2000,""group"":60}","{""dimmers"":[255,255,255,255],""script"":""static"",""sensors"":[{""port"":5,""is_open"":true,""sensor_type"":""HUMIDITY"",""error"":26,""humidity"":""47.509979"",""temperature"":""30.388992""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,,,2019-11-18 10:14:03
402036,prd_72f856a8-f25d-4b2f-8ab6-571869efb3ba,updated,2019-11-18 10:14:14,,"[""data.dimmers"",""data.sensors""]",active,LIGHT_20001,LIGHT,c4ef9f42d092244e9bf88d18,RF_868,"3.0.0_003",are_dc1051b7-5a45-4477-b9e5-7ad68696bd20,POINT (0 0),"00124b001c7348c0",20001,10,1,"{""light_type"":""street_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":170,""max_power"":50,""min_power"":5,""time_dimmer"":2000,""group"":60}","{""dimmers"":[255,255,255,255],""script"":""static"",""sensors"":[{""port"":5,""is_open"":true,""sensor_type"":""HUMIDITY"",""error"":26,""humidity"":""47.579987"",""temperature"":""30.388992""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,,,2019-11-18 10:14:14
402037,prd_72f856a8-f25d-4b2f-8ab6-571869efb3ba,updated,2019-11-18 10:14:29,,"[""data.dimmers"",""data.sensors""]",active,LIGHT_20001,LIGHT,c4ef9f42d092244e9bf88d18,RF_868,"3.0.0_003",are_dc1051b7-5a45-4477-b9e5-7ad68696bd20,POINT (0 0),"00124b001c7348c0",20001,10,1,"{""light_type"":""street_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":170,""max_power"":50,""min_power"":5,""time_dimmer"":2000,""group"":60}","{""dimmers"":[255,255,255,255],""script"":""static"",""sensors"":[{""port"":5,""is_open"":true,""sensor_type"":""HUMIDITY"",""error"":26,""humidity"":""47.539978"",""temperature"":""30.388992""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,,,2019-11-18 10:14:29
402038,prd_72f856a8-f25d-4b2f-8ab6-571869efb3ba,updated,2019-11-18 10:14:51,,"[""data.dimmers"",""data.sensors""]",active,LIGHT_20001,LIGHT,c4ef9f42d092244e9bf88d18,RF_868,"3.0.0_003",are_dc1051b7-5a45-4477-b9e5-7ad68696bd20,POINT (0 0),"00124b001c7348c0",20001,10,1,"{""light_type"":""street_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":170,""max_power"":50,""min_power"":5,""time_dimmer"":2000,""group"":60}","{""dimmers"":[255,255,255,255],""script"":""static"",""sensors"":[{""port"":5,""is_open"":true,""sensor_type"":""HUMIDITY"",""error"":26,""humidity"":""47.579987"",""temperature"":""30.388992""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,,,2019-11-18 10:14:51
402039,prd_72f856a8-f25d-4b2f-8ab6-571869efb3ba,updated,2019-11-18 10:15:03,,"[""data.dimmers"",""data.sensors""]",active,LIGHT_20001,LIGHT,c4ef9f42d092244e9bf88d18,RF_868,"3.0.0_003",are_dc1051b7-5a45-4477-b9e5-7ad68696bd20,POINT (0 0),"00124b001c7348c0",20001,10,1,"{""light_type"":""street_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":170,""max_power"":50,""min_power"":5,""time_dimmer"":2000,""group"":60}","{""dimmers"":[255,255,255,255],""script"":""static"",""sensors"":[{""port"":5,""is_open"":true,""sensor_type"":""HUMIDITY"",""error"":26,""humidity"":""47.609985"",""temperature"":""30.379990""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,,,2019-11-18 10:15:03
402040,prd_72f856a8-f25d-4b2f-8ab6-571869efb3ba,updated,2019-11-18 10:15:28,,"[""data.dimmers"",""data.sensors""]",active,LIGHT_20001,LIGHT,c4ef9f42d092244e9bf88d18,RF_868,"3.0.0_003",are_dc1051b7-5a45-4477-b9e5-7ad68696bd20,POINT (0 0),"00124b001c7348c0",20001,10,1,"{""light_type"":""street_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":170,""max_power"":50,""min_power"":5,""time_dimmer"":2000,""group"":60}","{""dimmers"":[255,255,255,255],""script"":""static"",""sensors"":[{""port"":5,""is_open"":true,""sensor_type"":""HUMIDITY"",""error"":26,""humidity"":""47.639984"",""temperature"":""30.399994""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,,,2019-11-18 10:15:28
402041,prd_72f856a8-f25d-4b2f-8ab6-571869efb3ba,updated,2019-11-18 10:15:38,,"[""data.dimmers"",""data.sensors""]",active,LIGHT_20001,LIGHT,c4ef9f42d092244e9bf88d18,RF_868,"3.0.0_003",are_dc1051b7-5a45-4477-b9e5-7ad68696bd20,POINT (0 0),"00124b001c7348c0",20001,10,1,"{""light_type"":""street_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":170,""max_power"":50,""min_power"":5,""time_dimmer"":2000,""group"":60}","{""dimmers"":[255,255,255,255],""script"":""static"",""sensors"":[{""port"":5,""is_open"":true,""sensor_type"":""HUMIDITY"",""error"":26,""humidity"":""47.479980"",""temperature"":""30.388992""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,,,2019-11-18 10:15:38
402042,prd_72f856a8-f25d-4b2f-8ab6-571869efb3ba,updated,2019-11-18 10:16:02,,"[""data.dimmers"",""data.sensors""]",active,LIGHT_20001,LIGHT,c4ef9f42d092244e9bf88d18,RF_868,"3.0.0_003",are_dc1051b7-5a45-4477-b9e5-7ad68696bd20,POINT (0 0),"00124b001c7348c0",20001,10,1,"{""light_type"":""street_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":170,""max_power"":50,""min_power"":5,""time_dimmer"":2000,""group"":60}","{""dimmers"":[255,255,255,255],""script"":""static"",""sensors"":[{""port"":5,""is_open"":true,""sensor_type"":""HUMIDITY"",""error"":26,""humidity"":""47.449982"",""temperature"":""30.399994""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,,,2019-11-18 10:16:02
402043,prd_72f856a8-f25d-4b2f-8ab6-571869efb3ba,updated,2019-11-18 10:16:14,,"[""data.dimmers"",""data.sensors""]",active,LIGHT_20001,LIGHT,c4ef9f42d092244e9bf88d18,RF_868,"3.0.0_003",are_dc1051b7-5a45-4477-b9e5-7ad68696bd20,POINT (0 0),"00124b001c7348c0",20001,10,1,"{""light_type"":""street_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":170,""max_power"":50,""min_power"":5,""time_dimmer"":2000,""group"":60}","{""dimmers"":[255,255,255,255],""script"":""static"",""sensors"":[{""port"":5,""is_open"":true,""sensor_type"":""HUMIDITY"",""error"":26,""humidity"":""47.509979"",""temperature"":""30.388992""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,,,2019-11-18 10:16:14
402044,prd_72f856a8-f25d-4b2f-8ab6-571869efb3ba,updated,2019-11-18 10:16:26,,"[""data.dimmers"",""data.sensors""]",active,LIGHT_20001,LIGHT,c4ef9f42d092244e9bf88d18,RF_868,"3.0.0_003",are_dc1051b7-5a45-4477-b9e5-7ad68696bd20,POINT (0 0),"00124b001c7348c0",20001,10,1,"{""light_type"":""street_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":170,""max_power"":50,""min_power"":5,""time_dimmer"":2000,""group"":60}","{""dimmers"":[255,255,255,255],""script"":""static"",""sensors"":[{""port"":5,""is_open"":true,""sensor_type"":""HUMIDITY"",""error"":26,""humidity"":""47.479980"",""temperature"":""30.399994""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,,,2019-11-18 10:16:26
402045,prd_72f856a8-f25d-4b2f-8ab6-571869efb3ba,updated,2019-11-18 10:16:39,,"[""data.dimmers"",""data.sensors""]",active,LIGHT_20001,LIGHT,c4ef9f42d092244e9bf88d18,RF_868,"3.0.0_003",are_dc1051b7-5a45-4477-b9e5-7ad68696bd20,POINT (0 0),"00124b001c7348c0",20001,10,1,"{""light_type"":""street_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":170,""max_power"":50,""min_power"":5,""time_dimmer"":2000,""group"":60}","{""dimmers"":[255,255,255,255],""script"":""static"",""sensors"":[{""port"":5,""is_open"":true,""sensor_type"":""HUMIDITY"",""error"":26,""humidity"":""47.509979"",""temperature"":""30.408997""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,,,2019-11-18 10:16:39
402046,prd_72f856a8-f25d-4b2f-8ab6-571869efb3ba,updated,2019-11-18 10:17:02,,"[""data.dimmers"",""data.sensors""]",active,LIGHT_20001,LIGHT,c4ef9f42d092244e9bf88d18,RF_868,"3.0.0_003",are_dc1051b7-5a45-4477-b9e5-7ad68696bd20,POINT (0 0),"00124b001c7348c0",20001,10,1,"{""light_type"":""street_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":170,""max_power"":50,""min_power"":5,""time_dimmer"":2000,""group"":60}","{""dimmers"":[255,255,255,255],""script"":""static"",""sensors"":[{""port"":5,""is_open"":true,""sensor_type"":""HUMIDITY"",""error"":26,""humidity"":""47.449982"",""temperature"":""30.399994""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,,,2019-11-18 10:17:02
402047,prd_72f856a8-f25d-4b2f-8ab6-571869efb3ba,updated,2019-11-18 10:17:16,,"[""data.dimmers"",""data.sensors""]",active,LIGHT_20001,LIGHT,c4ef9f42d092244e9bf88d18,RF_868,"3.0.0_003",are_dc1051b7-5a45-4477-b9e5-7ad68696bd20,POINT (0 0),"00124b001c7348c0",20001,10,1,"{""light_type"":""street_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":170,""max_power"":50,""min_power"":5,""time_dimmer"":2000,""group"":60}","{""dimmers"":[255,255,255,255],""script"":""static"",""sensors"":[{""port"":5,""is_open"":true,""sensor_type"":""HUMIDITY"",""error"":26,""humidity"":""47.379974"",""temperature"":""30.399994""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,,,2019-11-18 10:17:16
402048,prd_72f856a8-f25d-4b2f-8ab6-571869efb3ba,updated,2019-11-18 10:17:25,,"[""data.dimmers"",""data.sensors""]",active,LIGHT_20001,LIGHT,c4ef9f42d092244e9bf88d18,RF_868,"3.0.0_003",are_dc1051b7-5a45-4477-b9e5-7ad68696bd20,POINT (0 0),"00124b001c7348c0",20001,10,1,"{""light_type"":""street_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":170,""max_power"":50,""min_power"":5,""time_dimmer"":2000,""group"":60}","{""dimmers"":[255,255,255,255],""script"":""static"",""sensors"":[{""port"":5,""is_open"":true,""sensor_type"":""HUMIDITY"",""error"":26,""humidity"":""47.449982"",""temperature"":""30.408997""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,,,2019-11-18 10:17:25
402049,prd_72f856a8-f25d-4b2f-8ab6-571869efb3ba,updated,2019-11-18 10:17:38,,"[""data.dimmers"",""data.sensors""]",active,LIGHT_20001,LIGHT,c4ef9f42d092244e9bf88d18,RF_868,"3.0.0_003",are_dc1051b7-5a45-4477-b9e5-7ad68696bd20,POINT (0 0),"00124b001c7348c0",20001,10,1,"{""light_type"":""street_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":170,""max_power"":50,""min_power"":5,""time_dimmer"":2000,""group"":60}","{""dimmers"":[255,255,255,255],""script"":""static"",""sensors"":[{""port"":5,""is_open"":true,""sensor_type"":""HUMIDITY"",""error"":26,""humidity"":""47.509979"",""temperature"":""30.408997""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,,,2019-11-18 10:17:38
402050,prd_72f856a8-f25d-4b2f-8ab6-571869efb3ba,updated,2019-11-18 10:17:50,,"[""data.dimmers"",""data.sensors""]",active,LIGHT_20001,LIGHT,c4ef9f42d092244e9bf88d18,RF_868,"3.0.0_003",are_dc1051b7-5a45-4477-b9e5-7ad68696bd20,POINT (0 0),"00124b001c7348c0",20001,10,1,"{""light_type"":""street_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":170,""max_power"":50,""min_power"":5,""time_dimmer"":2000,""group"":60}","{""dimmers"":[255,255,255,255],""script"":""static"",""sensors"":[{""port"":5,""is_open"":true,""sensor_type"":""HUMIDITY"",""error"":26,""humidity"":""47.479980"",""temperature"":""30.408997""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,,,2019-11-18 10:17:50
402051,prd_72f856a8-f25d-4b2f-8ab6-571869efb3ba,updated,2019-11-18 10:18:02,,"[""data.dimmers"",""data.sensors""]",active,LIGHT_20001,LIGHT,c4ef9f42d092244e9bf88d18,RF_868,"3.0.0_003",are_dc1051b7-5a45-4477-b9e5-7ad68696bd20,POINT (0 0),"00124b001c7348c0",20001,10,1,"{""light_type"":""street_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":170,""max_power"":50,""min_power"":5,""time_dimmer"":2000,""group"":60}","{""dimmers"":[255,255,255,255],""script"":""static"",""sensors"":[{""port"":5,""is_open"":true,""sensor_type"":""HUMIDITY"",""error"":26,""humidity"":""47.319977"",""temperature"":""30.399994""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,,,2019-11-18 10:18:02
402052,prd_725d0578-b4d6-4d95-b822-10148f3cc534,updated,2019-11-18 10:19:21,,"[""online""]",active,LIGHT_20000,LIGHT,c4ef9f42d092244e9bf88d18,RF_868,"3.0.0_003",are_dc1051b7-5a45-4477-b9e5-7ad68696bd20,POINT (0 0),"00124b001684fd28",20000,10,0,"{""light_type"":""street_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":170,""max_power"":50,""min_power"":5,""time_dimmer"":2000,""group"":60}","{""dimmers"":0,""script"":0,""sensors"":0}",0,,,,,2019-11-18 10:19:21
402053,prd_72f856a8-f25d-4b2f-8ab6-571869efb3ba,updated,2019-11-18 10:19:22,,"[""online""]",active,LIGHT_20001,LIGHT,c4ef9f42d092244e9bf88d18,RF_868,"3.0.0_003",are_dc1051b7-5a45-4477-b9e5-7ad68696bd20,POINT (0 0),"00124b001c7348c0",20001,10,0,"{""light_type"":""street_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":170,""max_power"":50,""min_power"":5,""time_dimmer"":2000,""group"":60}","{""dimmers"":0,""script"":0,""sensors"":0}",0,,,,,2019-11-18 10:19:22
402054,prd_72f856a8-f25d-4b2f-8ab6-571869efb3ba,updated,2019-11-18 10:19:22,,"[""online"",""data.dimmers"",""data.sensors""]",active,LIGHT_20001,LIGHT,c4ef9f42d092244e9bf88d18,RF_868,"3.0.0_003",are_dc1051b7-5a45-4477-b9e5-7ad68696bd20,POINT (0 0),"00124b001c7348c0",20001,10,1,"{""light_type"":""street_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":170,""max_power"":50,""min_power"":5,""time_dimmer"":2000,""group"":60}","{""dimmers"":[255,255,255,255],""script"":""static"",""sensors"":[{""port"":5,""is_open"":true,""sensor_type"":""HUMIDITY"",""error"":26,""humidity"":""47.319977"",""temperature"":""30.408997""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,,,2019-11-18 10:19:22
402055,prd_725d0578-b4d6-4d95-b822-10148f3cc534,updated,2019-11-18 10:19:22,,"[""online""]",active,LIGHT_20000,LIGHT,c4ef9f42d092244e9bf88d18,RF_868,"3.0.0_003",are_dc1051b7-5a45-4477-b9e5-7ad68696bd20,POINT (0 0),"00124b001684fd28",20000,10,1,"{""light_type"":""street_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":170,""max_power"":50,""min_power"":5,""time_dimmer"":2000,""group"":60}","{""dimmers"":[255,255,255,255],""script"":""static"",""sensors"":[{""port"":5,""is_open"":false,""sensor_type"":""""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,,,2019-11-18 10:19:22
